simulation,time,__s0,__s1,__s2,__s3,__s4,__s5,__s6,__s7,__s8,__s9,__s10,__s11,__s12,__s13,__s14,__s15,__s16,__s17,__s18,__s19,__s20,__s21,__s22,__s23,__s24,__s25,__s26,__s27,__s28,__s29,__s30,__s31,__s32,__s33,__s34,__s35,__s36,__s37,__s38,__s39,__s40,__s41,__s42,__s43,__s44,__s45,__s46,__s47,__s48,__s49,__s50,__s51,__s52,__s53,__s54,__s55,__s56,__s57,Bid_unbound,PARP_unbound,mSmac_unbound,tBid_total,CPARP_total,cSmac_total
0,0.0,3000.0,52.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,200.0,2985.0,37.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,400.0,2978.0,30.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,600.0,2977.0,29.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,800.0,2977.0,29.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,1000.0,2976.0,28.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,1200.0,2972.0,24.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,1400.0,2977.0,29.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,1600.0,2973.0,25.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,1800.0,2974.0,26.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,2000.0,2974.0,26.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,2200.0,2972.0,24.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,2400.0,2980.0,32.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,2600.0,2977.0,29.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,2800.0,2971.0,23.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,3000.0,2972.0,24.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
0,3200.0,2975.0,27.0,78.0,26620.0,1681.0,49550.0,36428.0,194594.0,3204498.0,127130.0,467500.0,195897.0,21361.0,500000.0,2016308.0,214942.0,227272.0,37914.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,3204498.0,214942.0,0.0,0.0,0.0
