simulation,time,__s0,__s1,__s2,__s3,__s4,__s5,__s6,__s7,__s8,__s9,__s10,__s11,__s12,__s13,__s14,__s15,__s16,__s17,__s18,__s19,__s20,__s21,__s22,__s23,__s24,__s25,__s26,__s27,__s28,__s29,__s30,__s31,__s32,__s33,__s34,__s35,__s36,__s37,__s38,__s39,__s40,__s41,__s42,__s43,__s44,__s45,__s46,__s47,__s48,__s49,__s50,__s51,__s52,__s53,__s54,__s55,__s56,__s57,Bid_unbound,PARP_unbound,mSmac_unbound,tBid_total,CPARP_total,cSmac_total
0,0.0,3000.0,768.0,144.0,22344.0,2045.0,44943.0,14285.0,152702.0,2204498.0,56695.0,80000.0,695641.0,49842.0,500000.0,2026023.0,221455.0,175757.0,21800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56695.0,2204498.0,221455.0,0.0,0.0,0.0
0,200.0,2842.0,610.0,144.0,22344.0,2045.0,44943.0,14285.0,152702.0,2204498.0,56695.0,80000.0,695641.0,49842.0,500000.0,2026023.0,221455.0,175757.0,21800.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56695.0,2204498.0,221455.0,0.0,0.0,0.0
0,400.0,2744.0,512.0,144.0,22344.0,2045.0,44943.0,14285.0,152702.0,2204498.0,56695.0,80000.0,695641.0,49842.0,500000.0,2026023.0,221455.0,175757.0,21800.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56695.0,2204498.0,221455.0,0.0,0.0,0.0
0,600.0,2690.0,458.0,144.0,22344.0,2045.0,44943.0,14285.0,152702.0,2204498.0,56695.0,80000.0,695641.0,49842.0,500000.0,2026023.0,221455.0,175757.0,21800.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56695.0,2204498.0,221455.0,0.0,0.0,0.0
0,800.0,2643.0,411.0,144.0,22344.0,2045.0,44943.0,14285.0,152702.0,2204498.0,56695.0,80000.0,695641.0,49842.0,500000.0,2026023.0,221455.0,175757.0,21800.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56695.0,2204498.0,221455.0,0.0,0.0,0.0
0,1000.0,2632.0,400.0,144.0,22344.0,2045.0,44943.0,14285.0,152702.0,2204498.0,56695.0,80000.0,695641.0,49842.0,500000.0,2026023.0,221455.0,175757.0,21800.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56695.0,2204498.0,221455.0,0.0,0.0,0.0
0,1200.0,2630.0,398.0,144.0,22344.0,2045.0,44943.0,14285.0,152702.0,2204498.0,56695.0,80000.0,695641.0,49842.0,500000.0,2026023.0,221455.0,175757.0,21800.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56695.0,2204498.0,221455.0,0.0,0.0,0.0
0,1400.0,2637.0,405.0,144.0,22344.0,2045.0,44943.0,14285.0,152702.0,2204498.0,56695.0,80000.0,695641.0,49842.0,500000.0,2026023.0,221455.0,175757.0,21800.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56695.0,2204498.0,221455.0,0.0,0.0,0.0
0,1600.0,2639.0,407.0,144.0,22344.0,2045.0,44943.0,14285.0,152702.0,2204498.0,56695.0,80000.0,695641.0,49842.0,500000.0,2026023.0,221455.0,175757.0,21800.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56695.0,2204498.0,221455.0,0.0,0.0,0.0
0,1800.0,2608.0,376.0,144.0,22337.0,2042.0,44940.0,14285.0,152702.0,2204488.0,56695.0,80000.0,695641.0,49842.0,500000.0,2026023.0,221455.0,175757.0,21800.0,389.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56695.0,2204488.0,221455.0,0.0,10.0,0.0
0,2000.0,2626.0,394.0,144.0,22326.0,2039.0,44935.0,14285.0,152702.0,2204438.0,56692.0,79997.0,695640.0,49841.0,500000.0,2026023.0,221455.0,175757.0,21800.0,370.0,4.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56692.0,2204438.0,221455.0,3.0,60.0,0.0
