simulation,time,__s0,__s1,__s2,__s3,__s4,__s5,__s6,__s7,__s8,__s9,__s10,__s11,__s12,__s13,__s14,__s15,__s16,__s17,__s18,__s19,__s20,__s21,__s22,__s23,__s24,__s25,__s26,__s27,__s28,__s29,__s30,__s31,__s32,__s33,__s34,__s35,__s36,__s37,__s38,__s39,__s40,__s41,__s42,__s43,__s44,__s45,__s46,__s47,__s48,__s49,__s50,__s51,__s52,__s53,__s54,__s55,__s56,__s57,Bid_unbound,PARP_unbound,mSmac_unbound,tBid_total,CPARP_total,cSmac_total
0,0.0,3000.0,161.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,200.0,2973.0,134.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,400.0,2956.0,117.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,600.0,2947.0,108.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,800.0,2935.0,96.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,1000.0,2928.0,89.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,1200.0,2922.0,83.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,1400.0,2908.0,69.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,1600.0,2904.0,65.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,1800.0,2913.0,74.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,2000.0,2915.0,76.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,2200.0,2919.0,80.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,2400.0,2922.0,83.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,2600.0,2924.0,85.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,2800.0,2919.0,80.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,3000.0,2915.0,76.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,3200.0,2915.0,76.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,3400.0,2911.0,72.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,3600.0,2911.0,72.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,3800.0,2919.0,80.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
0,4000.0,2925.0,86.0,608.0,26620.0,1246.0,113707.0,76607.0,191891.0,2430470.0,58086.0,597500.0,396666.0,40628.0,500000.0,365024.0,186973.0,104545.0,22274.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58086.0,2430470.0,186973.0,0.0,0.0,0.0
