simulation,time,__s0,__s1,__s2,__s3,__s4,__s5,__s6,__s7,__s8,__s9,__s10,__s11,__s12,__s13,__s14,__s15,__s16,__s17,__s18,__s19,__s20,__s21,__s22,__s23,__s24,__s25,__s26,__s27,__s28,__s29,__s30,__s31,__s32,__s33,__s34,__s35,__s36,__s37,__s38,__s39,__s40,__s41,__s42,__s43,__s44,__s45,__s46,__s47,__s48,__s49,__s50,__s51,__s52,__s53,__s54,__s55,__s56,__s57,Bid_unbound,PARP_unbound,mSmac_unbound,tBid_total,CPARP_total,cSmac_total
0,0.0,3000.0,311.0,68.0,27310.0,1610.0,32696.0,28392.0,110810.0,2023517.0,70608.0,77500.0,357435.0,21570.0,500000.0,869188.0,159003.0,166666.0,42180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70608.0,2023517.0,159003.0,0.0,0.0,0.0
0,200.0,2947.0,258.0,68.0,27310.0,1610.0,32696.0,28392.0,110810.0,2023517.0,70608.0,77500.0,357435.0,21570.0,500000.0,869188.0,159003.0,166666.0,42180.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70608.0,2023517.0,159003.0,0.0,0.0,0.0
0,400.0,2905.0,216.0,68.0,27310.0,1610.0,32696.0,28392.0,110810.0,2023517.0,70608.0,77500.0,357435.0,21570.0,500000.0,869188.0,159003.0,166666.0,42180.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70608.0,2023517.0,159003.0,0.0,0.0,0.0
0,600.0,2885.0,196.0,68.0,27310.0,1610.0,32696.0,28392.0,110810.0,2023517.0,70608.0,77500.0,357435.0,21570.0,500000.0,869188.0,159003.0,166666.0,42180.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70608.0,2023517.0,159003.0,0.0,0.0,0.0
0,800.0,2871.0,182.0,68.0,27309.0,1610.0,32696.0,28392.0,110810.0,2023517.0,70608.0,77500.0,357435.0,21570.0,500000.0,869188.0,159003.0,166666.0,42180.0,128.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70608.0,2023517.0,159003.0,0.0,0.0,0.0
0,1000.0,2852.0,163.0,68.0,27303.0,1609.0,32692.0,28390.0,110810.0,2023478.0,70602.0,77495.0,357428.0,21565.0,500000.0,869188.0,159003.0,166666.0,42180.0,147.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,3.0,38.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70602.0,2023478.0,159003.0,6.0,38.0,0.0
0,1200.0,2849.0,160.0,68.0,27300.0,1606.0,32690.0,28389.0,110810.0,2023451.0,70594.0,77486.0,357423.0,21563.0,500000.0,869188.0,159003.0,166666.0,42180.0,150.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,6.0,66.0,4.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70594.0,2023451.0,159003.0,14.0,66.0,0.0
0,1400.0,2855.0,166.0,68.0,27289.0,1602.0,32681.0,28388.0,110810.0,2023379.0,70578.0,77471.0,357415.0,21555.0,500000.0,869188.0,159003.0,166666.0,42180.0,144.0,1.0,0.0,0.0,12.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,0.0,4.0,13.0,137.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70578.0,2023379.0,159003.0,30.0,137.0,0.0
0,1600.0,2835.0,146.0,68.0,27282.0,1596.0,32674.0,28388.0,110810.0,2023267.0,70560.0,77454.0,357398.0,21541.0,500000.0,869188.0,159003.0,166666.0,42180.0,164.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,46.0,0.0,4.0,22.0,250.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70560.0,2023267.0,159003.0,48.0,250.0,0.0
0,1800.0,2824.0,135.0,68.0,27278.0,1595.0,32665.0,28386.0,110810.0,2023185.0,70538.0,77433.0,357390.0,21527.0,500000.0,869188.0,159003.0,166666.0,42180.0,175.0,1.0,0.0,0.0,15.0,15.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,67.0,0.0,6.0,28.0,330.0,1.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,2023185.0,159003.0,68.0,330.0,0.0
